Date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
2018-03-16,50.9,62.2,76.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-15,49.3,60.4,78.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-14,17.1,40.6,68.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-13,19.9,38.2,54.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-12,30.2,36.8,53.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-11,33.6,41.1,63.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-10,30.4,45.9,67.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-09,31.8,43.2,66.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-08,10.9,31.4,50.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-07,22.1,33.0,48.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-06,33.4,39.6,51.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-05,39.7,51.4,64.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-04,48.6,59.0,72.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-03,45.5,55.9,74.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-02,27.7,43.5,65.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-03-01,24.1,39.7,54.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-28,42.6,53.6,66.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-27,42.4,53.6,71.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-26,25.0,41.1,63.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-25,19.8,34.1,51.8,No data.,No data.,0.03,No data.,No data.,No data.,No data.,No data.
2018-02-24,31.5,32.6,34.5,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2018-02-23,29.3,31.6,35.4,No data.,No data.,0.24,No data.,No data.,No data.,No data.,No data.
2018-02-22,25.7,27.5,31.6,No data.,No data.,0.04,No data.,No data.,No data.,No data.,No data.
2018-02-21,12.0,18.9,28.4,No data.,No data.,0.10,No data.,No data.,No data.,No data.,No data.
2018-02-20,20.3,24.2,30.2,No data.,No data.,0.14,No data.,No data.,No data.,No data.,No data.
2018-02-19,27.0,43.2,63.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-18,30.0,45.0,57.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-17,28.0,37.7,56.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-16,18.9,31.9,54.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-15,50.9,58.1,65.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-14,37.9,46.0,64.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-13,23.7,35.6,55.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-12,12.6,22.9,39.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-11,10.0,18.1,35.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-10,10.0,16.3,22.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-09,20.7,34.1,53.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-08,15.8,30.7,55.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-07,1.0,13.8,29.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-06,10.8,14.4,22.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-05,-4.7,8.5,25.3,No data.,No data.,0.17,No data.,No data.,No data.,No data.,No data.
2018-02-04,7.7,25.6,49.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-03,33.1,40.4,53.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-02,8.1,20.1,41.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-02-01,20.3,32.9,48.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-31,29.5,44.8,52.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-30,20.8,33.1,54.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-29,12.6,21.6,33.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-28,16.7,29.7,51.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-27,25.2,40.4,56.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-26,44.2,52.9,61.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-25,35.2,46.6,66.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-24,22.5,33.6,52.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-23,23.9,28.9,38.8,No data.,No data.,0.19,No data.,No data.,No data.,No data.,No data.
2018-01-22,30.6,36.6,58.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-21,32.9,45.7,61.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-20,41.0,47.4,55.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-19,33.3,41.6,55.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-18,20.5,27.9,46.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-17,-2.4,9.9,28.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-16,-2.9,4.1,12.4,No data.,No data.,0.01,No data.,No data.,No data.,No data.,No data.
2018-01-15,8.1,23.4,37.6,No data.,No data.,0.09,No data.,No data.,No data.,No data.,No data.
2018-01-14,18.5,23.2,34.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-13,12.0,14.0,19.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-12,2.1,10.0,17.2,No data.,No data.,0.44,No data.,No data.,No data.,No data.,No data.
2018-01-11,14.0,32.0,57.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-10,38.1,44.7,58.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-09,39.4,44.3,59.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-08,20.1,35.8,53.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-07,27.9,37.8,46.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-06,8.8,18.7,34.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-05,10.6,22.6,33.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-04,2.7,16.2,37.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-03,15.8,22.1,29.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-02,-5.4,7.2,24.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2018-01-01,-10.1,-0.8,12.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-12-31,5.0,6.6,7.0,30.54,-4.0,0.00,10.0,No data.,12.31,14.96,No data.
2017-12-30,7.0,14.9,35.1,30.54,6.3,0.00,8.8,No data.,10.47,17.26,27.73
2017-12-29,16.0,26.1,37.0,30.29,20.1,0.00,8.6,No data.,4.14,13.81,21.86
2017-12-28,16.0,23.9,36.0,30.47,10.6,0.00,10.0,No data.,6.56,9.21,18.30
2017-12-27,-4.0,6.7,16.0,30.77,-3.4,0.00,10.0,No data.,4.83,10.24,No data.
2017-12-26,8.1,12.2,19.9,30.60,2.2,0.00,8.3,No data.,13.00,18.30,24.17
2017-12-25,10.0,19.6,28.0,30.43,10.2,0.00,10.0,No data.,6.79,16.11,23.02
2017-12-24,14.0,23.8,28.9,30.37,14.2,0.06,8.7,No data.,7.60,12.77,19.68
2017-12-23,15.1,26.0,30.9,30.27,17.8,0.00,9.9,No data.,4.14,12.77,No data.
2017-12-22,27.0,29.8,36.0,30.14,22.2,0.00,9.5,No data.,5.98,10.24,19.68
2017-12-21,35.1,46.0,50.0,29.80,40.6,0.00,6.3,No data.,8.75,12.77,21.86
2017-12-20,33.1,41.4,50.0,30.03,27.0,0.00,10.0,No data.,8.17,13.81,No data.
2017-12-19,30.9,40.6,53.1,30.02,35.0,0.00,6.6,No data.,4.72,18.30,No data.
2017-12-18,27.0,41.4,57.0,30.04,32.4,0.01,8.0,No data.,6.67,16.11,17.26
2017-12-17,39.9,47.3,55.0,29.96,36.1,0.04,9.1,No data.,4.03,14.96,No data.
2017-12-16,30.0,45.3,63.0,29.86,24.5,0.00,10.0,No data.,11.51,19.68,No data.
2017-12-15,24.1,39.3,52.0,30.14,27.7,0.00,9.9,No data.,7.94,16.11,26.35
2017-12-14,30.9,40.7,50.0,30.07,26.8,0.00,10.0,No data.,4.72,9.21,No data.
2017-12-13,25.0,43.5,62.1,29.88,23.7,0.00,10.0,No data.,8.29,17.26,28.88
2017-12-12,21.0,37.9,50.0,30.32,25.1,0.00,10.0,No data.,6.33,11.39,23.02
2017-12-11,27.0,42.9,60.1,30.11,19.4,0.00,10.0,No data.,7.94,16.11,29.92
2017-12-10,19.0,39.6,64.0,30.19,18.5,0.00,10.0,No data.,5.41,10.24,18.30
2017-12-09,19.9,33.5,46.9,30.15,21.4,0.00,10.0,No data.,4.03,12.77,24.17
2017-12-08,12.0,27.2,41.0,30.16,12.3,0.00,10.0,No data.,6.21,11.39,18.30
2017-12-07,16.0,24.6,37.0,30.48,9.8,0.00,10.0,No data.,5.41,14.96,26.35
2017-12-06,28.9,39.6,50.0,30.26,19.1,0.00,10.0,No data.,8.40,14.96,25.32
2017-12-05,18.0,35.1,51.1,30.23,12.2,0.00,10.0,No data.,10.01,17.26,27.73
2017-12-04,45.0,62.0,66.9,29.61,48.5,0.00,10.0,No data.,18.76,27.73,40.28
2017-12-03,28.0,44.4,71.1,30.01,36.5,0.00,9.8,No data.,4.14,17.26,26.35
2017-12-02,27.0,43.8,63.0,30.10,32.2,0.00,10.0,No data.,1.61,8.06,No data.
2017-12-01,24.1,41.0,63.0,30.16,23.2,0.00,10.0,No data.,4.72,16.11,24.17
2017-11-30,30.9,45.0,59.0,30.27,26.3,0.00,9.6,No data.,2.42,5.87,No data.
2017-11-29,44.1,48.9,55.9,30.23,24.0,0.00,10.0,No data.,8.17,14.96,20.83
2017-11-28,45.0,58.7,70.0,29.84,43.1,0.00,10.0,No data.,13.46,23.02,29.92
2017-11-27,36.0,54.6,75.0,29.90,36.6,0.00,10.0,No data.,10.47,20.83,34.41
2017-11-26,32.0,46.9,70.0,30.21,31.9,0.00,10.0,No data.,5.75,19.68,26.35
2017-11-25,30.0,50.4,66.0,30.08,34.3,0.00,10.0,No data.,2.76,10.24,18.30
2017-11-24,44.1,58.9,81.0,29.72,37.9,0.00,9.8,No data.,9.32,19.68,27.73
2017-11-23,30.0,44.4,73.0,30.08,26.5,0.00,10.0,No data.,4.83,12.77,No data.
2017-11-22,14.0,29.1,48.9,30.40,13.7,0.00,10.0,No data.,4.83,12.77,No data.
2017-11-21,35.1,48.6,57.9,29.96,23.9,0.00,10.0,No data.,11.05,19.68,34.41
2017-11-20,39.9,50.1,64.9,29.88,24.8,0.00,10.0,No data.,14.85,25.32,33.26
2017-11-19,21.0,39.2,60.1,30.23,24.3,0.00,10.0,No data.,4.37,16.11,20.83
2017-11-18,44.1,50.7,66.9,29.78,39.5,0.01,9.5,No data.,10.13,16.11,29.92
2017-11-17,50.0,62.1,77.0,29.66,49.5,0.00,9.5,No data.,12.43,21.86,27.73
2017-11-16,28.0,42.5,60.1,30.16,29.3,0.01,10.0,No data.,5.41,16.11,No data.
2017-11-15,44.1,54.3,60.1,30.06,42.9,0.02,7.7,No data.,5.75,10.24,19.68
2017-11-14,50.0,54.3,61.0,30.05,51.3,0.00,7.1,No data.,5.41,12.77,No data.
2017-11-13,27.0,40.7,52.0,30.38,37.3,0.00,4.7,No data.,4.26,11.39,No data.
2017-11-12,42.1,47.5,52.0,30.31,43.6,0.07,4.5,No data.,3.68,10.24,No data.
2017-11-11,34.0,42.8,48.9,30.11,34.8,0.00,7.3,No data.,5.41,12.77,23.02
2017-11-10,26.1,32.9,45.0,30.38,16.4,0.00,10.0,No data.,10.70,14.96,17.26
2017-11-09,24.1,34.0,46.9,30.31,23.5,0.00,10.0,No data.,5.29,16.11,18.30
2017-11-08,18.0,33.2,54.0,30.39,22.8,0.00,10.0,No data.,1.73,5.87,No data.
2017-11-07,33.1,38.4,46.9,30.32,25.1,0.00,10.0,No data.,8.40,16.11,21.86
2017-11-06,28.9,38.8,48.0,30.17,25.1,0.00,10.0,No data.,8.17,12.77,16.11
2017-11-05,46.0,50.1,52.0,29.85,43.4,0.00,9.4,No data.,7.60,16.11,21.86
2017-11-04,42.1,45.8,53.1,29.95,42.8,0.00,5.8,No data.,3.57,10.24,No data.
2017-11-03,34.0,42.7,54.0,30.19,34.2,0.00,9.9,No data.,10.13,13.81,No data.
2017-11-02,44.1,50.7,59.0,29.79,45.1,0.00,7.0,No data.,8.75,18.30,27.73
2017-11-01,30.9,41.9,60.1,29.77,34.0,0.04,10.0,No data.,5.41,12.77,No data.
2017-10-31,21.0,30.4,42.1,30.25,23.2,0.00,8.7,No data.,3.22,9.21,No data.
2017-10-30,42.1,51.0,64.0,30.00,31.0,0.00,10.0,No data.,8.98,19.68,36.94
2017-10-29,25.0,43.0,No data.,29.85,25.1,0.00,10.0,No data.,3.80,12.77,19.68
2017-10-28,21.0,35.1,53.1,30.15,16.4,0.00,10.0,No data.,3.57,6.90,No data.
2017-10-27,33.1,41.1,53.1,30.14,22.8,0.00,10.0,No data.,10.47,13.81,31.07
2017-10-26,42.1,56.5,71.1,29.68,39.7,0.00,10.0,No data.,8.63,18.30,31.07
2017-10-25,33.1,50.7,78.1,30.02,33.1,0.00,10.0,No data.,5.87,11.39,No data.
2017-10-24,46.9,53.4,61.0,30.18,30.3,0.00,10.0,No data.,10.01,14.96,34.41
2017-10-23,39.0,53.9,69.1,30.03,37.0,0.00,10.0,No data.,6.44,16.11,29.92
2017-10-22,39.9,56.7,71.1,30.07,39.5,0.13,10.0,No data.,4.03,9.21,18.30
2017-10-21,63.0,69.7,77.0,29.71,58.8,0.00,10.0,No data.,17.26,28.88,43.84
2017-10-20,57.0,67.0,80.1,29.92,54.8,0.00,10.0,No data.,12.89,25.32,40.28
2017-10-19,42.1,59.9,82.9,30.03,48.5,0.00,8.5,No data.,4.03,14.96,19.68
2017-10-18,43.0,60.3,78.1,29.99,47.1,0.00,10.0,No data.,7.13,14.96,23.02
2017-10-17,45.0,59.9,75.9,30.13,43.2,0.00,10.0,No data.,9.32,18.30,25.32
2017-10-16,35.1,51.0,73.9,30.35,38.9,0.00,10.0,No data.,4.83,17.26,24.17
2017-10-15,41.0,53.9,63.0,30.28,40.4,0.90,10.0,No data.,7.36,16.11,27.73
2017-10-14,55.9,63.8,79.0,29.89,60.5,0.00,8.6,No data.,5.29,17.26,29.92
2017-10-13,60.1,69.8,80.1,29.90,60.3,0.00,10.0,No data.,4.72,10.24,No data.
2017-10-12,46.9,60.9,82.9,30.00,50.2,0.00,10.0,No data.,6.90,18.30,28.88
2017-10-11,32.0,47.5,69.1,30.22,38.2,0.06,9.0,No data.,2.76,8.06,No data.
2017-10-10,42.1,46.8,62.1,30.19,39.6,0.03,9.8,No data.,9.55,19.68,33.26
2017-10-09,54.0,60.8,73.9,29.80,48.0,0.00,10.0,No data.,11.16,24.17,37.98
2017-10-08,46.0,63.2,84.0,29.66,48.4,0.11,10.0,No data.,5.18,19.68,26.35
2017-10-07,57.0,66.8,81.0,29.62,58.1,1.46,9.4,No data.,10.36,23.02,44.88
2017-10-06,71.1,72.3,76.8,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-10-05,58.5,65.5,78.3,No data.,No data.,0.40,No data.,No data.,No data.,No data.,No data.
2017-10-04,57.2,60.0,65.1,No data.,No data.,0.11,No data.,No data.,No data.,No data.,No data.
2017-10-03,63.7,74.8,83.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-10-02,65.3,74.7,88.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-10-01,63.9,70.7,82.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-30,58.3,68.7,82.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-29,49.8,63.7,81.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-28,43.5,58.0,77.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-27,55.4,59.9,71.6,No data.,No data.,0.03,No data.,No data.,No data.,No data.,No data.
2017-09-26,55.9,61.1,65.8,No data.,No data.,0.35,No data.,No data.,No data.,No data.,No data.
2017-09-25,64.9,74.7,87.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-24,71.1,79.8,90.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-23,71.6,81.1,91.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-22,74.8,84.2,95.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-21,69.8,81.2,94.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-20,71.8,81.1,91.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-19,69.3,78.7,93.9,No data.,No data.,0.28,No data.,No data.,No data.,No data.,No data.
2017-09-18,65.1,69.4,82.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-17,57.6,64.4,87.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-16,72.7,79.4,89.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-15,70.0,78.1,92.7,No data.,No data.,0.04,No data.,No data.,No data.,No data.,No data.
2017-09-14,64.2,77.8,96.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-13,51.6,67.8,89.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-12,52.0,67.0,82.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-11,55.0,71.8,85.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-10,64.6,74.8,84.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-09,60.3,73.5,86.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-08,64.8,74.7,90.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-07,42.8,61.7,84.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-06,41.5,58.1,76.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-05,55.2,67.4,79.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-04,72.1,78.8,89.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-03,58.3,74.5,92.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-02,64.4,73.4,87.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-09-01,55.8,67.9,80.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-31,54.3,68.6,82.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-30,52.3,66.4,82.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-29,52.3,65.7,80.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-28,57.4,69.6,81.1,No data.,No data.,0.38,No data.,No data.,No data.,No data.,No data.
2017-08-27,66.0,74.7,84.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-26,60.6,72.5,87.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-25,65.3,73.1,82.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-24,56.3,68.5,80.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-23,50.2,65.1,80.8,No data.,No data.,0.09,No data.,No data.,No data.,No data.,No data.
2017-08-22,66.6,74.1,88.2,No data.,No data.,0.20,No data.,No data.,No data.,No data.,No data.
2017-08-21,74.7,81.8,91.9,No data.,No data.,0.10,No data.,No data.,No data.,No data.,No data.
2017-08-20,67.6,82.1,94.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-19,61.9,76.2,92.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-18,66.0,75.8,88.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-17,63.3,72.9,84.6,No data.,No data.,0.39,No data.,No data.,No data.,No data.,No data.
2017-08-16,64.8,75.9,86.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-15,70.2,79.2,87.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-14,68.5,76.2,89.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-13,59.5,70.6,83.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-12,56.8,69.4,82.4,No data.,No data.,0.38,No data.,No data.,No data.,No data.,No data.
2017-08-11,63.0,72.7,82.0,No data.,No data.,0.20,No data.,No data.,No data.,No data.,No data.
2017-08-10,61.2,71.2,83.1,No data.,No data.,0.10,No data.,No data.,No data.,No data.,No data.
2017-08-09,62.8,71.2,80.8,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-08-08,59.4,69.0,80.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-07,59.4,67.8,78.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-06,64.2,67.5,74.5,No data.,No data.,3.33,No data.,No data.,No data.,No data.,No data.
2017-08-05,58.5,67.6,79.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-04,51.6,67.1,77.5,No data.,No data.,0.68,No data.,No data.,No data.,No data.,No data.
2017-08-03,63.9,74.0,87.4,No data.,No data.,0.43,No data.,No data.,No data.,No data.,No data.
2017-08-02,60.8,73.9,90.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-08-01,58.3,70.0,86.0,No data.,No data.,0.07,No data.,No data.,No data.,No data.,No data.
2017-07-31,61.3,69.6,81.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-30,60.6,72.5,84.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-29,62.1,74.2,85.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-28,65.5,76.5,88.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-27,73.0,77.7,87.4,No data.,No data.,0.89,No data.,No data.,No data.,No data.,No data.
2017-07-26,73.4,80.2,95.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-25,72.7,84.7,98.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-24,68.5,81.9,94.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-23,66.0,78.3,95.0,No data.,No data.,0.33,No data.,No data.,No data.,No data.,No data.
2017-07-22,79.9,91.4,104.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-21,79.5,90.9,104.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-20,77.7,89.1,102.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-19,77.0,87.6,100.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-18,75.2,84.1,96.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-17,64.8,82.1,96.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-16,69.6,82.1,93.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-15,68.7,80.1,92.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-14,70.2,76.8,89.2,No data.,No data.,0.04,No data.,No data.,No data.,No data.,No data.
2017-07-13,74.1,84.0,99.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-12,79.5,88.9,100.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-11,76.6,86.1,98.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-10,74.5,85.0,97.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-09,66.7,80.6,93.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-08,57.2,72.5,89.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-07,70.0,80.8,92.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-06,62.1,77.4,92.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-05,60.8,73.9,87.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-04,68.2,75.6,85.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-03,69.1,76.8,86.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-02,66.4,76.9,87.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-07-01,56.8,69.9,86.4,No data.,No data.,0.43,No data.,No data.,No data.,No data.,No data.
2017-06-30,66.2,74.0,84.2,No data.,No data.,2.02,No data.,No data.,No data.,No data.,No data.
2017-06-29,62.6,76.7,91.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-28,73.0,80.8,93.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-27,56.8,66.9,84.4,No data.,No data.,0.06,No data.,No data.,No data.,No data.,No data.
2017-06-26,53.1,64.4,79.3,No data.,No data.,0.09,No data.,No data.,No data.,No data.,No data.
2017-06-25,54.1,64.8,76.8,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-06-24,48.7,66.4,81.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-23,70.9,77.5,90.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-22,70.2,81.4,92.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-21,72.1,83.3,94.1,No data.,No data.,0.03,No data.,No data.,No data.,No data.,No data.
2017-06-20,67.3,78.9,96.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-19,61.5,72.8,88.2,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-06-18,65.1,74.6,90.1,No data.,No data.,0.07,No data.,No data.,No data.,No data.,No data.
